id,steps,date,time
2873212765,829,2016-05-02,08:00:00
2873212765,721,2016-05-02,09:00:00
2873212765,688,2016-05-02,10:00:00
2873212765,357,2016-05-02,11:00:00
2873212765,1121,2016-05-02,12:00:00
2873212765,623,2016-05-02,13:00:00
2873212765,127,2016-05-02,14:00:00
2873212765,262,2016-05-02,15:00:00
2873212765,621,2016-05-02,16:00:00
2873212765,133,2016-05-02,17:00:00
2873212765,98,2016-05-02,18:00:00
2873212765,63,2016-05-02,19:00:00
2873212765,53,2016-05-02,20:00:00
2873212765,73,2016-05-02,21:00:00
2873212765,0,2016-05-02,22:00:00
2873212765,0,2016-05-02,23:00:00
2873212765,0,2016-05-03,00:00:00
2873212765,0,2016-05-03,01:00:00
2873212765,0,2016-05-03,02:00:00
2873212765,0,2016-05-03,03:00:00
2873212765,0,2016-05-03,04:00:00
2873212765,244,2016-05-03,05:00:00
2873212765,191,2016-05-03,06:00:00
2873212765,972,2016-05-03,07:00:00
2873212765,1134,2016-05-03,08:00:00
2873212765,754,2016-05-03,09:00:00
2873212765,353,2016-05-03,10:00:00
2873212765,291,2016-05-03,11:00:00
2873212765,778,2016-05-03,12:00:00
2873212765,766,2016-05-03,13:00:00
2873212765,111,2016-05-03,14:00:00
2873212765,46,2016-05-03,15:00:00
2873212765,227,2016-05-03,16:00:00
2873212765,358,2016-05-03,17:00:00
2873212765,705,2016-05-03,18:00:00
2873212765,63,2016-05-03,19:00:00
2873212765,170,2016-05-03,20:00:00
2873212765,249,2016-05-03,21:00:00
2873212765,0,2016-05-03,22:00:00
2873212765,0,2016-05-03,23:00:00
2873212765,0,2016-05-04,00:00:00
2873212765,0,2016-05-04,01:00:00
2873212765,0,2016-05-04,02:00:00
2873212765,0,2016-05-04,03:00:00
2873212765,0,2016-05-04,04:00:00
2873212765,348,2016-05-04,05:00:00
2873212765,221,2016-05-04,06:00:00
2873212765,735,2016-05-04,07:00:00
2873212765,702,2016-05-04,08:00:00
2873212765,680,2016-05-04,09:00:00
2873212765,747,2016-05-04,10:00:00
2873212765,490,2016-05-04,11:00:00
2873212765,649,2016-05-04,12:00:00
2873212765,615,2016-05-04,13:00:00
2873212765,211,2016-05-04,14:00:00
2873212765,203,2016-05-04,15:00:00
2873212765,671,2016-05-04,16:00:00
2873212765,1050,2016-05-04,17:00:00
2873212765,71,2016-05-04,18:00:00
2873212765,183,2016-05-04,19:00:00
2873212765,167,2016-05-04,20:00:00
2873212765,109,2016-05-04,21:00:00
2873212765,426,2016-05-04,22:00:00
2873212765,0,2016-05-04,23:00:00
2873212765,0,2016-05-05,00:00:00
2873212765,0,2016-05-05,01:00:00
2873212765,0,2016-05-05,02:00:00
2873212765,0,2016-05-05,03:00:00
2873212765,0,2016-05-05,04:00:00
2873212765,0,2016-05-05,05:00:00
2873212765,135,2016-05-05,06:00:00
2873212765,1227,2016-05-05,07:00:00
2873212765,253,2016-05-05,08:00:00
2873212765,1252,2016-05-05,09:00:00
2873212765,1758,2016-05-05,10:00:00
2873212765,331,2016-05-05,11:00:00
2873212765,211,2016-05-05,12:00:00
2873212765,369,2016-05-05,13:00:00
2873212765,451,2016-05-05,14:00:00
2873212765,1107,2016-05-05,15:00:00
2873212765,616,2016-05-05,16:00:00
2873212765,61,2016-05-05,17:00:00
2873212765,223,2016-05-05,18:00:00
2873212765,142,2016-05-05,19:00:00
2873212765,0,2016-05-05,20:00:00
2873212765,178,2016-05-05,21:00:00
2873212765,0,2016-05-05,22:00:00
2873212765,0,2016-05-05,23:00:00
2873212765,0,2016-05-06,00:00:00
2873212765,0,2016-05-06,01:00:00
2873212765,0,2016-05-06,02:00:00
2873212765,0,2016-05-06,03:00:00
2873212765,0,2016-05-06,04:00:00
2873212765,162,2016-05-06,05:00:00
2873212765,70,2016-05-06,06:00:00
2873212765,812,2016-05-06,07:00:00
2873212765,768,2016-05-06,08:00:00
2873212765,894,2016-05-06,09:00:00
2873212765,861,2016-05-06,10:00:00
2873212765,595,2016-05-06,11:00:00
2873212765,553,2016-05-06,12:00:00
2873212765,718,2016-05-06,13:00:00
2873212765,94,2016-05-06,14:00:00
2873212765,230,2016-05-06,15:00:00
2873212765,664,2016-05-06,16:00:00
2873212765,300,2016-05-06,17:00:00
2873212765,79,2016-05-06,18:00:00
2873212765,113,2016-05-06,19:00:00
2873212765,69,2016-05-06,20:00:00
2873212765,0,2016-05-06,21:00:00
2873212765,0,2016-05-06,22:00:00
2873212765,81,2016-05-06,23:00:00
2873212765,0,2016-05-07,00:00:00
2873212765,0,2016-05-07,01:00:00
2873212765,0,2016-05-07,02:00:00
2873212765,0,2016-05-07,03:00:00
2873212765,0,2016-05-07,04:00:00
2873212765,0,2016-05-07,05:00:00
2873212765,0,2016-05-07,06:00:00
2873212765,2599,2016-05-07,07:00:00
2873212765,1848,2016-05-07,08:00:00
2873212765,192,2016-05-07,09:00:00
2873212765,0,2016-05-07,10:00:00
2873212765,0,2016-05-07,11:00:00
2873212765,0,2016-05-07,12:00:00
2873212765,0,2016-05-07,13:00:00
2873212765,0,2016-05-07,14:00:00
2873212765,0,2016-05-07,15:00:00
2873212765,0,2016-05-07,16:00:00
2873212765,0,2016-05-07,17:00:00
2873212765,0,2016-05-07,18:00:00
2873212765,0,2016-05-07,19:00:00
2873212765,0,2016-05-07,20:00:00
2873212765,219,2016-05-07,21:00:00
2873212765,55,2016-05-07,22:00:00
2873212765,27,2016-05-07,23:00:00
2873212765,0,2016-05-08,00:00:00
2873212765,0,2016-05-08,01:00:00
2873212765,0,2016-05-08,02:00:00
2873212765,0,2016-05-08,03:00:00
2873212765,0,2016-05-08,04:00:00
2873212765,0,2016-05-08,05:00:00
2873212765,0,2016-05-08,06:00:00
2873212765,2768,2016-05-08,07:00:00
2873212765,1932,2016-05-08,08:00:00
2873212765,498,2016-05-08,09:00:00
2873212765,446,2016-05-08,10:00:00
2873212765,427,2016-05-08,11:00:00
2873212765,337,2016-05-08,12:00:00
2873212765,196,2016-05-08,13:00:00
2873212765,125,2016-05-08,14:00:00
2873212765,11,2016-05-08,15:00:00
2873212765,694,2016-05-08,16:00:00
2873212765,335,2016-05-08,17:00:00
2873212765,263,2016-05-08,18:00:00
2873212765,28,2016-05-08,19:00:00
2873212765,0,2016-05-08,20:00:00
2873212765,108,2016-05-08,21:00:00
2873212765,0,2016-05-08,22:00:00
2873212765,0,2016-05-08,23:00:00
2873212765,0,2016-05-09,00:00:00
2873212765,0,2016-05-09,01:00:00
2873212765,0,2016-05-09,02:00:00
2873212765,0,2016-05-09,03:00:00
2873212765,0,2016-05-09,04:00:00
2873212765,163,2016-05-09,05:00:00
2873212765,193,2016-05-09,06:00:00
2873212765,895,2016-05-09,07:00:00
2873212765,1116,2016-05-09,08:00:00
2873212765,519,2016-05-09,09:00:00
2873212765,973,2016-05-09,10:00:00
2873212765,428,2016-05-09,11:00:00
2873212765,1149,2016-05-09,12:00:00
2873212765,816,2016-05-09,13:00:00
2873212765,125,2016-05-09,14:00:00
2873212765,273,2016-05-09,15:00:00
2873212765,655,2016-05-09,16:00:00
2873212765,121,2016-05-09,17:00:00
2873212765,137,2016-05-09,18:00:00
2873212765,97,2016-05-09,19:00:00
2873212765,0,2016-05-09,20:00:00
2873212765,66,2016-05-09,21:00:00
2873212765,0,2016-05-09,22:00:00
2873212765,0,2016-05-09,23:00:00
2873212765,0,2016-05-10,00:00:00
2873212765,0,2016-05-10,01:00:00
2873212765,0,2016-05-10,02:00:00
2873212765,0,2016-05-10,03:00:00
2873212765,0,2016-05-10,04:00:00
2873212765,200,2016-05-10,05:00:00
2873212765,32,2016-05-10,06:00:00
2873212765,1072,2016-05-10,07:00:00
2873212765,973,2016-05-10,08:00:00
2873212765,1021,2016-05-10,09:00:00
2873212765,783,2016-05-10,10:00:00
2873212765,273,2016-05-10,11:00:00
2873212765,1005,2016-05-10,12:00:00
2873212765,800,2016-05-10,13:00:00
2873212765,146,2016-05-10,14:00:00
2873212765,85,2016-05-10,15:00:00
2873212765,312,2016-05-10,16:00:00
2873212765,240,2016-05-10,17:00:00
2873212765,637,2016-05-10,18:00:00
2873212765,398,2016-05-10,19:00:00
2873212765,184,2016-05-10,20:00:00
2873212765,114,2016-05-10,21:00:00
2873212765,0,2016-05-10,22:00:00
2873212765,0,2016-05-10,23:00:00
2873212765,0,2016-05-11,00:00:00
2873212765,0,2016-05-11,01:00:00
2873212765,0,2016-05-11,02:00:00
2873212765,0,2016-05-11,03:00:00
2873212765,0,2016-05-11,04:00:00
2873212765,402,2016-05-11,05:00:00
2873212765,20,2016-05-11,06:00:00
2873212765,536,2016-05-11,07:00:00
2873212765,902,2016-05-11,08:00:00
2873212765,780,2016-05-11,09:00:00
2873212765,750,2016-05-11,10:00:00
2873212765,458,2016-05-11,11:00:00
2873212765,582,2016-05-11,12:00:00
2873212765,680,2016-05-11,13:00:00
2873212765,45,2016-05-11,14:00:00
2873212765,238,2016-05-11,15:00:00
2873212765,314,2016-05-11,16:00:00
2873212765,79,2016-05-11,17:00:00
2873212765,292,2016-05-11,18:00:00
2873212765,36,2016-05-11,19:00:00
2873212765,203,2016-05-11,20:00:00
2873212765,0,2016-05-11,21:00:00
2873212765,123,2016-05-11,22:00:00
2873212765,0,2016-05-11,23:00:00
2873212765,0,2016-05-12,00:00:00
2873212765,0,2016-05-12,01:00:00
2873212765,0,2016-05-12,02:00:00
2873212765,0,2016-05-12,03:00:00
2873212765,0,2016-05-12,04:00:00
2873212765,0,2016-05-12,05:00:00
2873212765,383,2016-05-12,06:00:00
2873212765,1162,2016-05-12,07:00:00
2873212765,694,2016-05-12,08:00:00
2873212765,1086,2016-05-12,09:00:00
2873212765,1226,2016-05-12,10:00:00
2873212765,437,2016-05-12,11:00:00
2873212765,248,2016-05-12,12:00:00
2873212765,788,2016-05-12,13:00:00
2873212765,784,2016-05-12,14:00:00
2873212765,667,2016-05-12,15:00:00
3372868164,0,2016-04-12,00:00:00
3372868164,0,2016-04-12,01:00:00
3372868164,0,2016-04-12,02:00:00
3372868164,0,2016-04-12,03:00:00
3372868164,0,2016-04-12,04:00:00
3372868164,0,2016-04-12,05:00:00
3372868164,95,2016-04-12,06:00:00
3372868164,46,2016-04-12,07:00:00
3372868164,345,2016-04-12,08:00:00
3372868164,548,2016-04-12,09:00:00
3372868164,267,2016-04-12,10:00:00
3372868164,290,2016-04-12,11:00:00
3372868164,129,2016-04-12,12:00:00
3372868164,383,2016-04-12,13:00:00
3372868164,479,2016-04-12,14:00:00
3372868164,314,2016-04-12,15:00:00
3372868164,302,2016-04-12,16:00:00
3372868164,238,2016-04-12,17:00:00
3372868164,271,2016-04-12,18:00:00
3372868164,285,2016-04-12,19:00:00
3372868164,316,2016-04-12,20:00:00
3372868164,310,2016-04-12,21:00:00
3372868164,129,2016-04-12,22:00:00
3372868164,0,2016-04-12,23:00:00
3372868164,14,2016-04-13,00:00:00
3372868164,0,2016-04-13,01:00:00
3372868164,0,2016-04-13,02:00:00
3372868164,0,2016-04-13,03:00:00
3372868164,0,2016-04-13,04:00:00
3372868164,0,2016-04-13,05:00:00
3372868164,0,2016-04-13,06:00:00
3372868164,55,2016-04-13,07:00:00
3372868164,237,2016-04-13,08:00:00
3372868164,605,2016-04-13,09:00:00
3372868164,2185,2016-04-13,10:00:00
3372868164,373,2016-04-13,11:00:00
3372868164,1449,2016-04-13,12:00:00
3372868164,675,2016-04-13,13:00:00
3372868164,1481,2016-04-13,14:00:00
3372868164,541,2016-04-13,15:00:00
3372868164,478,2016-04-13,16:00:00
3372868164,423,2016-04-13,17:00:00
3372868164,428,2016-04-13,18:00:00
3372868164,469,2016-04-13,19:00:00
3372868164,272,2016-04-13,20:00:00
3372868164,30,2016-04-13,21:00:00
3372868164,0,2016-04-13,22:00:00
3372868164,0,2016-04-13,23:00:00
3372868164,0,2016-04-14,00:00:00
3372868164,0,2016-04-14,01:00:00
3372868164,0,2016-04-14,02:00:00
3372868164,0,2016-04-14,03:00:00
3372868164,0,2016-04-14,04:00:00
3372868164,41,2016-04-14,05:00:00
3372868164,157,2016-04-14,06:00:00
3372868164,386,2016-04-14,07:00:00
3372868164,737,2016-04-14,08:00:00
3372868164,431,2016-04-14,09:00:00
3372868164,792,2016-04-14,10:00:00
3372868164,1549,2016-04-14,11:00:00
3372868164,130,2016-04-14,12:00:00
3372868164,631,2016-04-14,13:00:00
3372868164,810,2016-04-14,14:00:00
3372868164,402,2016-04-14,15:00:00
3372868164,298,2016-04-14,16:00:00
3372868164,218,2016-04-14,17:00:00
3372868164,576,2016-04-14,18:00:00
3372868164,1372,2016-04-14,19:00:00
3372868164,237,2016-04-14,20:00:00
3372868164,51,2016-04-14,21:00:00
3372868164,26,2016-04-14,22:00:00
3372868164,0,2016-04-14,23:00:00
3372868164,0,2016-04-15,00:00:00
3372868164,0,2016-04-15,01:00:00
3372868164,0,2016-04-15,02:00:00
3372868164,0,2016-04-15,03:00:00
3372868164,0,2016-04-15,04:00:00
3372868164,0,2016-04-15,05:00:00
3372868164,0,2016-04-15,06:00:00
3372868164,0,2016-04-15,07:00:00
3372868164,243,2016-04-15,08:00:00
3372868164,499,2016-04-15,09:00:00
3372868164,248,2016-04-15,10:00:00
3372868164,1180,2016-04-15,11:00:00
3372868164,695,2016-04-15,12:00:00
3372868164,268,2016-04-15,13:00:00
3372868164,0,2016-04-15,14:00:00
3372868164,927,2016-04-15,15:00:00
3372868164,578,2016-04-15,16:00:00
3372868164,489,2016-04-15,17:00:00
3372868164,836,2016-04-15,18:00:00
3372868164,869,2016-04-15,19:00:00
3372868164,445,2016-04-15,20:00:00
3372868164,174,2016-04-15,21:00:00
3372868164,0,2016-04-15,22:00:00
3372868164,0,2016-04-15,23:00:00
3372868164,0,2016-04-16,00:00:00
3372868164,0,2016-04-16,01:00:00
3372868164,0,2016-04-16,02:00:00
3372868164,0,2016-04-16,03:00:00
3372868164,0,2016-04-16,04:00:00
3372868164,222,2016-04-16,05:00:00
3372868164,94,2016-04-16,06:00:00
3372868164,846,2016-04-16,07:00:00
3372868164,1018,2016-04-16,08:00:00
3372868164,405,2016-04-16,09:00:00
3372868164,833,2016-04-16,10:00:00
3372868164,538,2016-04-16,11:00:00
3372868164,473,2016-04-16,12:00:00
3372868164,344,2016-04-16,13:00:00
3372868164,804,2016-04-16,14:00:00
3372868164,427,2016-04-16,15:00:00
3372868164,50,2016-04-16,16:00:00
3372868164,241,2016-04-16,17:00:00
3372868164,0,2016-04-16,18:00:00
3372868164,197,2016-04-16,19:00:00
3372868164,367,2016-04-16,20:00:00
3372868164,46,2016-04-16,21:00:00
3372868164,0,2016-04-16,22:00:00
3372868164,0,2016-04-16,23:00:00
3372868164,37,2016-04-17,00:00:00
3372868164,0,2016-04-17,01:00:00
3372868164,0,2016-04-17,02:00:00
3372868164,0,2016-04-17,03:00:00
3372868164,0,2016-04-17,04:00:00
3372868164,0,2016-04-17,05:00:00
3372868164,51,2016-04-17,06:00:00
3372868164,588,2016-04-17,07:00:00
3372868164,803,2016-04-17,08:00:00
3372868164,103,2016-04-17,09:00:00
3372868164,79,2016-04-17,10:00:00
3372868164,380,2016-04-17,11:00:00
3372868164,570,2016-04-17,12:00:00
3372868164,129,2016-04-17,13:00:00
3372868164,563,2016-04-17,14:00:00
3372868164,2478,2016-04-17,15:00:00
3372868164,154,2016-04-17,16:00:00
3372868164,442,2016-04-17,17:00:00
3372868164,382,2016-04-17,18:00:00
3372868164,734,2016-04-17,19:00:00
3372868164,668,2016-04-17,20:00:00
3372868164,30,2016-04-17,21:00:00
3372868164,8,2016-04-17,22:00:00
3372868164,0,2016-04-17,23:00:00
3372868164,7,2016-04-18,00:00:00
3372868164,0,2016-04-18,01:00:00
3372868164,0,2016-04-18,02:00:00
3372868164,0,2016-04-18,03:00:00
3372868164,0,2016-04-18,04:00:00
3372868164,86,2016-04-18,05:00:00
3372868164,86,2016-04-18,06:00:00
3372868164,34,2016-04-18,07:00:00
3372868164,554,2016-04-18,08:00:00
3372868164,552,2016-04-18,09:00:00
3372868164,2269,2016-04-18,10:00:00
3372868164,313,2016-04-18,11:00:00
3372868164,185,2016-04-18,12:00:00
3372868164,0,2016-04-18,13:00:00
3372868164,415,2016-04-18,14:00:00
3372868164,412,2016-04-18,15:00:00
3372868164,492,2016-04-18,16:00:00
3372868164,275,2016-04-18,17:00:00
3372868164,447,2016-04-18,18:00:00
3372868164,342,2016-04-18,19:00:00
3372868164,329,2016-04-18,20:00:00
3372868164,0,2016-04-18,21:00:00
3372868164,0,2016-04-18,22:00:00
3372868164,0,2016-04-18,23:00:00
3372868164,0,2016-04-19,00:00:00
3372868164,0,2016-04-19,01:00:00
3372868164,0,2016-04-19,02:00:00
3372868164,0,2016-04-19,03:00:00
3372868164,0,2016-04-19,04:00:00
3372868164,0,2016-04-19,05:00:00
3372868164,0,2016-04-19,06:00:00
3372868164,131,2016-04-19,07:00:00
3372868164,113,2016-04-19,08:00:00
3372868164,357,2016-04-19,09:00:00
3372868164,380,2016-04-19,10:00:00
3372868164,628,2016-04-19,11:00:00
3372868164,294,2016-04-19,12:00:00
3372868164,497,2016-04-19,13:00:00
3372868164,1002,2016-04-19,14:00:00
3372868164,352,2016-04-19,15:00:00
3372868164,162,2016-04-19,16:00:00
3372868164,1118,2016-04-19,17:00:00
3372868164,1048,2016-04-19,18:00:00
3372868164,767,2016-04-19,19:00:00
3372868164,54,2016-04-19,20:00:00
3372868164,401,2016-04-19,21:00:00
3372868164,184,2016-04-19,22:00:00
3372868164,223,2016-04-19,23:00:00
3372868164,0,2016-04-20,00:00:00
3372868164,0,2016-04-20,01:00:00
3372868164,0,2016-04-20,02:00:00
3372868164,0,2016-04-20,03:00:00
3372868164,0,2016-04-20,04:00:00
3372868164,0,2016-04-20,05:00:00
3372868164,0,2016-04-20,06:00:00
3372868164,47,2016-04-20,07:00:00
3372868164,410,2016-04-20,08:00:00
3372868164,559,2016-04-20,09:00:00
3372868164,169,2016-04-20,10:00:00
3372868164,55,2016-04-20,11:00:00
3372868164,260,2016-04-20,12:00:00
3372868164,142,2016-04-20,13:00:00
3372868164,1549,2016-04-20,14:00:00
3372868164,181,2016-04-20,15:00:00
3372868164,721,2016-04-20,16:00:00
3372868164,200,2016-04-20,17:00:00
3372868164,43,2016-04-20,18:00:00
3372868164,106,2016-04-20,19:00:00
3372868164,411,2016-04-20,20:00:00
3372868164,14,2016-04-20,21:00:00
3372868164,13,2016-04-20,22:00:00
3372868164,0,2016-04-20,23:00:00
3372868164,0,2016-04-21,00:00:00
3372868164,0,2016-04-21,01:00:00
3372868164,0,2016-04-21,02:00:00
3372868164,0,2016-04-21,03:00:00
3372868164,0,2016-04-21,04:00:00
3372868164,237,2016-04-21,05:00:00
3372868164,196,2016-04-21,06:00:00
3372868164,224,2016-04-21,07:00:00
3372868164,746,2016-04-21,08:00:00
3372868164,435,2016-04-21,09:00:00
3372868164,1565,2016-04-21,10:00:00
3372868164,1645,2016-04-21,11:00:00
3372868164,98,2016-04-21,12:00:00
3372868164,319,2016-04-21,13:00:00
3372868164,406,2016-04-21,14:00:00
3372868164,384,2016-04-21,15:00:00
3372868164,134,2016-04-21,16:00:00
3372868164,47,2016-04-21,17:00:00
3372868164,605,2016-04-21,18:00:00
3372868164,1239,2016-04-21,19:00:00
3372868164,495,2016-04-21,20:00:00
3372868164,12,2016-04-21,21:00:00
3372868164,70,2016-04-21,22:00:00
3372868164,0,2016-04-21,23:00:00
3372868164,0,2016-04-22,00:00:00
3372868164,0,2016-04-22,01:00:00
3372868164,0,2016-04-22,02:00:00
3372868164,0,2016-04-22,03:00:00
3372868164,0,2016-04-22,04:00:00
3372868164,0,2016-04-22,05:00:00
3372868164,0,2016-04-22,06:00:00
3372868164,0,2016-04-22,07:00:00
3372868164,99,2016-04-22,08:00:00
3372868164,273,2016-04-22,09:00:00
3372868164,541,2016-04-22,10:00:00
3372868164,46,2016-04-22,11:00:00
3372868164,0,2016-04-22,12:00:00
3372868164,296,2016-04-22,13:00:00
3372868164,239,2016-04-22,14:00:00
3372868164,577,2016-04-22,15:00:00
3372868164,302,2016-04-22,16:00:00
3372868164,110,2016-04-22,17:00:00
3372868164,831,2016-04-22,18:00:00
3372868164,240,2016-04-22,19:00:00
3372868164,137,2016-04-22,20:00:00
3372868164,28,2016-04-22,21:00:00
3372868164,44,2016-04-22,22:00:00
3372868164,80,2016-04-22,23:00:00
3372868164,0,2016-04-23,00:00:00
3372868164,0,2016-04-23,01:00:00
3372868164,0,2016-04-23,02:00:00
3372868164,0,2016-04-23,03:00:00
3372868164,0,2016-04-23,04:00:00
3372868164,0,2016-04-23,05:00:00
3372868164,0,2016-04-23,06:00:00
3372868164,0,2016-04-23,07:00:00
3372868164,147,2016-04-23,08:00:00
3372868164,349,2016-04-23,09:00:00
3372868164,3084,2016-04-23,10:00:00
3372868164,401,2016-04-23,11:00:00
3372868164,493,2016-04-23,12:00:00
3372868164,0,2016-04-23,13:00:00
3372868164,179,2016-04-23,14:00:00
3372868164,311,2016-04-23,15:00:00
3372868164,654,2016-04-23,16:00:00
3372868164,566,2016-04-23,17:00:00
3372868164,265,2016-04-23,18:00:00
3372868164,640,2016-04-23,19:00:00
3372868164,226,2016-04-23,20:00:00
3372868164,0,2016-04-23,21:00:00
3372868164,81,2016-04-23,22:00:00
3372868164,0,2016-04-23,23:00:00
3372868164,0,2016-04-24,00:00:00
3372868164,0,2016-04-24,01:00:00
3372868164,0,2016-04-24,02:00:00
3372868164,0,2016-04-24,03:00:00
3372868164,0,2016-04-24,04:00:00
3372868164,0,2016-04-24,05:00:00
3372868164,89,2016-04-24,06:00:00
3372868164,517,2016-04-24,07:00:00
3372868164,488,2016-04-24,08:00:00
3372868164,169,2016-04-24,09:00:00
3372868164,176,2016-04-24,10:00:00
3372868164,490,2016-04-24,11:00:00
3372868164,194,2016-04-24,12:00:00
3372868164,108,2016-04-24,13:00:00
3372868164,382,2016-04-24,14:00:00
3372868164,1860,2016-04-24,15:00:00
3372868164,279,2016-04-24,16:00:00
3372868164,603,2016-04-24,17:00:00
3372868164,116,2016-04-24,18:00:00
3372868164,823,2016-04-24,19:00:00
3372868164,425,2016-04-24,20:00:00
3372868164,12,2016-04-24,21:00:00
3372868164,0,2016-04-24,22:00:00
3372868164,0,2016-04-24,23:00:00
3372868164,0,2016-04-25,00:00:00
3372868164,0,2016-04-25,01:00:00
3372868164,0,2016-04-25,02:00:00
3372868164,0,2016-04-25,03:00:00
3372868164,0,2016-04-25,04:00:00
3372868164,32,2016-04-25,05:00:00
3372868164,148,2016-04-25,06:00:00
3372868164,484,2016-04-25,07:00:00
3372868164,892,2016-04-25,08:00:00
3372868164,448,2016-04-25,09:00:00
3372868164,564,2016-04-25,10:00:00
3372868164,331,2016-04-25,11:00:00
3372868164,327,2016-04-25,12:00:00
3372868164,143,2016-04-25,13:00:00
3372868164,352,2016-04-25,14:00:00
3372868164,147,2016-04-25,15:00:00
3372868164,420,2016-04-25,16:00:00
3372868164,275,2016-04-25,17:00:00
3372868164,446,2016-04-25,18:00:00
3372868164,189,2016-04-25,19:00:00
3372868164,540,2016-04-25,20:00:00
3372868164,244,2016-04-25,21:00:00
3372868164,13,2016-04-25,22:00:00
3372868164,0,2016-04-25,23:00:00
3372868164,0,2016-04-26,00:00:00
3372868164,0,2016-04-26,01:00:00
3372868164,0,2016-04-26,02:00:00
3372868164,0,2016-04-26,03:00:00
3372868164,0,2016-04-26,04:00:00
3372868164,0,2016-04-26,05:00:00
3372868164,95,2016-04-26,06:00:00
3372868164,112,2016-04-26,07:00:00
3372868164,1105,2016-04-26,08:00:00
3372868164,2941,2016-04-26,09:00:00
3372868164,469,2016-04-26,10:00:00
3372868164,781,2016-04-26,11:00:00
3372868164,183,2016-04-26,12:00:00
3372868164,536,2016-04-26,13:00:00
3372868164,465,2016-04-26,14:00:00
3372868164,84,2016-04-26,15:00:00
3372868164,500,2016-04-26,16:00:00
3372868164,253,2016-04-26,17:00:00
3372868164,145,2016-04-26,18:00:00
3372868164,295,2016-04-26,19:00:00
3372868164,262,2016-04-26,20:00:00
3372868164,25,2016-04-26,21:00:00
3372868164,32,2016-04-26,22:00:00
3372868164,0,2016-04-26,23:00:00
3372868164,0,2016-04-27,00:00:00
3372868164,0,2016-04-27,01:00:00
3372868164,19,2016-04-27,02:00:00
3372868164,53,2016-04-27,03:00:00
3372868164,0,2016-04-27,04:00:00
3372868164,0,2016-04-27,05:00:00
3372868164,50,2016-04-27,06:00:00
3372868164,125,2016-04-27,07:00:00
3372868164,608,2016-04-27,08:00:00
3372868164,134,2016-04-27,09:00:00
3372868164,519,2016-04-27,10:00:00
3372868164,2727,2016-04-27,11:00:00
3372868164,231,2016-04-27,12:00:00
3372868164,337,2016-04-27,13:00:00
3372868164,630,2016-04-27,14:00:00
3372868164,409,2016-04-27,15:00:00
3372868164,770,2016-04-27,16:00:00
3372868164,446,2016-04-27,17:00:00
3372868164,198,2016-04-27,18:00:00
3372868164,139,2016-04-27,19:00:00
3372868164,257,2016-04-27,20:00:00
3372868164,0,2016-04-27,21:00:00
3372868164,224,2016-04-27,22:00:00
3372868164,28,2016-04-27,23:00:00
3372868164,0,2016-04-28,00:00:00
3372868164,0,2016-04-28,01:00:00
3372868164,0,2016-04-28,02:00:00
3372868164,0,2016-04-28,03:00:00
3372868164,0,2016-04-28,04:00:00
3372868164,112,2016-04-28,05:00:00
3372868164,61,2016-04-28,06:00:00
3372868164,441,2016-04-28,07:00:00
3372868164,436,2016-04-28,08:00:00
3372868164,130,2016-04-28,09:00:00
3372868164,630,2016-04-28,10:00:00
3372868164,562,2016-04-28,11:00:00
3372868164,456,2016-04-28,12:00:00
3372868164,294,2016-04-28,13:00:00
3372868164,322,2016-04-28,14:00:00
3372868164,478,2016-04-28,15:00:00
3372868164,169,2016-04-28,16:00:00
3372868164,304,2016-04-28,17:00:00
3372868164,559,2016-04-28,18:00:00
3372868164,188,2016-04-28,19:00:00
3372868164,304,2016-04-28,20:00:00
3372868164,58,2016-04-28,21:00:00
3372868164,8,2016-04-28,22:00:00
3372868164,0,2016-04-28,23:00:00
3372868164,0,2016-04-29,00:00:00
3372868164,0,2016-04-29,01:00:00
3372868164,0,2016-04-29,02:00:00
3372868164,0,2016-04-29,03:00:00
3372868164,0,2016-04-29,04:00:00
3372868164,141,2016-04-29,05:00:00
3372868164,153,2016-04-29,06:00:00
3372868164,118,2016-04-29,07:00:00
3372868164,572,2016-04-29,08:00:00
3372868164,349,2016-04-29,09:00:00
3372868164,1366,2016-04-29,10:00:00
3372868164,2510,2016-04-29,11:00:00
3372868164,707,2016-04-29,12:00:00
3372868164,526,2016-04-29,13:00:00
3372868164,465,2016-04-29,14:00:00
3372868164,469,2016-04-29,15:00:00
3372868164,508,2016-04-29,16:00:00
3372868164,469,2016-04-29,17:00:00
3372868164,324,2016-04-29,18:00:00
3372868164,57,2016-04-29,19:00:00
3372868164,237,2016-04-29,20:00:00
3372868164,164,2016-04-29,21:00:00
3372868164,0,2016-04-29,22:00:00
3372868164,0,2016-04-29,23:00:00
3372868164,17,2016-04-30,00:00:00
3372868164,0,2016-04-30,01:00:00
3372868164,0,2016-04-30,02:00:00
3372868164,0,2016-04-30,03:00:00
3372868164,0,2016-04-30,04:00:00
3372868164,0,2016-04-30,05:00:00
3372868164,81,2016-04-30,06:00:00
3372868164,223,2016-04-30,07:00:00
3372868164,98,2016-04-30,08:00:00
3372868164,1970,2016-04-30,09:00:00
3372868164,129,2016-04-30,10:00:00
3372868164,8,2016-04-30,11:00:00
3372868164,175,2016-04-30,12:00:00
3372868164,244,2016-04-30,13:00:00
3372868164,586,2016-04-30,14:00:00
3372868164,309,2016-04-30,15:00:00
3372868164,344,2016-04-30,16:00:00
